fips,Name,outcome_p25,outcome_p50,outcome_p75,ratio_living_wage_2014,ratio_living_wage_2024,ratio_living_wage_change,living_wage_increase
22121,"West Baton Rouge Parish, LA",28682.0,42270.0,58501.0,0.8495546367854783,0.7594714686623013,-0.09008316812317696,0
42077,"Lehigh County, PA",34600.0,45652.0,58498.0,0.8202697044691013,0.5862966175195143,-0.23397308694958696,0
16031,"Cassia County, ID",37488.0,47294.0,58490.0,0.5591053021984101,0.586109750122489,0.027004447924078856,1
19099,"Jasper County, IA",37646.0,47383.0,58488.0,0.6475707680280768,0.5661712668082095,-0.08139950121986728,0
17103,"Lee County, IL",36104.0,46503.0,58481.0,0.7082362586016424,0.6236129604971149,-0.08462329810452751,0
40015,"Caddo County, OK",31154.0,43667.0,58473.0,0.6426016072666794,0.558535447761194,-0.08406615950548535,0
53037,"Kittitas County, WA",41870.0,49767.0,58472.0,0.5956354802806932,0.514923898003558,-0.08071158227713526,0
48493,"Wilson County, TX",36109.0,46502.0,58470.0,0.5970355808382908,0.5734580734580735,-0.023577507380217244,0
56033,"Sheridan County, WY",41487.0,49551.0,58467.0,0.6358209437552489,0.5691987513007284,-0.0666221924545205,0
05073,"Lafayette County, AR",25974.0,40725.0,58441.0,0.6251761478530711,0.5024668917164373,-0.12270925613663375,0
18031,"Decatur County, IN",32722.0,44549.0,58437.0,0.7127112246257096,0.6262614936084323,-0.08644973101727726,0
42001,"Adams County, PA",37116.0,47058.0,58430.0,0.6347265875697837,0.4880885911036665,-0.14663799646611725,0
48297,"Live Oak County, TX",38988.0,48122.0,58425.0,0.8498901698268105,0.817780580075662,-0.032109589751148526,0
27077,"Lake of the Woods County, MN",45362.0,51663.0,58411.0,0.4750578671589373,0.5367435158501441,0.06168564869120685,1
08033,"Dolores County, CO",39915.0,48635.0,58398.0,0.8459507865635583,0.4077977896029472,-0.43815299696061105,0
18171,"Warren County, IN",34395.0,45490.0,58388.0,0.6658865613531523,0.5711864406779661,-0.09470012067518618,0
48353,"Nolan County, TX",33663.0,45066.0,58382.0,0.7675443519368923,0.7524337479718768,-0.015110603965015512,0
35015,"Eddy County, NM",38243.0,47677.0,58376.0,0.8855878224423416,0.7363253856942497,-0.14926243674809192,0
51111,"Lunenburg County, VA",27831.0,41741.0,58372.0,0.5359484003981898,0.6118227915665866,0.07587439116839678,1
42119,"Union County, PA",39397.0,48330.0,58369.0,0.704604109896432,0.5958904109589042,-0.1087136989375278,0
39175,"Wyandot County, OH",35608.0,46170.0,58364.0,0.6888509982474551,0.6349493487698986,-0.05390164947755649,0
46039,"Deuel County, SD",49901.0,54073.0,58362.0,0.6891540066497788,0.6262242899118511,-0.06292971673792769,0
54073,"Pleasants County, WV",40208.0,48774.0,58341.0,0.894736363337263,0.7593371258966114,-0.13539923744065163,0
42011,"Berks County, PA",33644.0,45034.0,58331.0,0.7567500245282158,0.566728452270621,-0.19002157225759486,0
36093,"Schenectady County, NY",33066.0,44702.0,58330.0,0.6829755358356248,0.6368940754039497,-0.04608146043167505,0
42029,"Chester County, PA",36246.0,46521.0,58329.0,1.07065563723866,0.6063432835820894,-0.46431235365657053,0
54023,"Grant County, WV",30853.0,43436.0,58327.0,0.7836576420270143,0.5935077519379844,-0.19014989008902983,0
17117,"Macoupin County, IL",35176.0,45907.0,58323.0,0.5679742694657105,0.5104592996816736,-0.05751496978403692,0
54033,"Harrison County, WV",33600.0,45005.0,58322.0,0.8493367597699495,0.748546511627907,-0.10079024814204252,0
19171,"Tama County, IA",41557.0,49520.0,58307.0,0.6078917691063779,0.5495664401218654,-0.05832532898451248,0
31025,"Cass County, NE",40228.0,48770.0,58307.0,0.5627916005889712,0.532258064516129,-0.03053353607284215,0
28153,"Wayne County, MS",29983.0,42932.0,58298.0,0.7108391531683912,0.5446708463949843,-0.16616830677340688,0
55097,"Portage County, WI",39696.0,48463.0,58286.0,0.664656614853788,0.5779797125950972,-0.08667690225869085,0
19115,"Louisa County, IA",37667.0,47306.0,58278.0,0.6332599659517677,0.5995475113122172,-0.033712454639550526,0
08029,"Delta County, CO",38688.0,47888.0,58275.0,0.5537136830644641,0.5056056276104638,-0.04810805545400032,0
48199,"Hardin County, TX",37060.0,46958.0,58268.0,0.7370147301801978,0.6358819076457229,-0.10113282253447486,0
55063,"La Crosse County, WI",37171.0,47017.0,58259.0,0.66238342450126,0.5410088563727378,-0.12137456812852221,0
18129,"Posey County, IN",33759.0,45070.0,58258.0,0.9272708864894704,0.7802813543156891,-0.1469895321737813,0
55029,"Door County, WI",42485.0,50008.0,58244.0,0.5231882759158255,0.46609268707483,-0.057095588840995526,0
42003,"Allegheny County, PA",33780.0,45070.0,58228.0,0.9453352426979768,0.7202984503539315,-0.22503679234404528,0
24013,"Carroll County, MD",37251.0,47045.0,58217.0,0.5942422627129105,0.5063291139240507,-0.08791314878885981,0
28031,"Covington County, MS",29822.0,42803.0,58204.0,0.6525150681213767,0.5307711319822046,-0.12174393613917212,0
42093,"Montour County, PA",35032.0,45775.0,58200.0,1.0366748058942767,0.8003169572107767,-0.23635784868350007,0
21129,"Lee County, KY",30048.0,42930.0,58198.0,0.5472560383298276,0.5907054871220605,0.04344944879223289,1
40103,"Noble County, OK",37166.0,46988.0,58196.0,0.7238500863463745,0.5863060989643268,-0.13754398738204765,0
20159,"Rice County, KS",38019.0,47467.0,58189.0,0.6536177551819957,0.6275826446280992,-0.026035110553896512,0
42095,"Northampton County, PA",34541.0,45488.0,58183.0,0.7179474011281104,0.4947961098788602,-0.2231512912492502,0
31167,"Stanton County, NE",46849.0,52365.0,58180.0,0.9832726498631048,0.8727973568281938,-0.11047529303491099,0
54069,"Ohio County, WV",33373.0,44814.0,58176.0,0.7172563788812952,0.6782015660520333,-0.03905481282926193,0
42041,"Cumberland County, PA",36577.0,46645.0,58172.0,0.78492633628817,0.5685117967332124,-0.2164145395549576,0
26131,"Ontonagon County, MI",36668.0,46691.0,58160.0,0.511826764762082,0.3780353200883002,-0.1337914446737818,0
55115,"Shawano County, WI",37791.0,47319.0,58144.0,0.5157559844370384,0.5088289962825279,-0.006926988154510538,0
29195,"Saline County, MO",30538.0,43183.0,58137.0,0.5943375486182169,0.542198233562316,-0.05213931505590086,0
25023,"Plymouth County, MA",36313.0,46473.0,58123.0,0.6432418530085876,0.5021687107388573,-0.14107314226973033,0
